#SRAPROJECT	SRARUN	SRASAMPLE	STRAIN	LIBRARY_TYPE	GEOLOCATION
SRP008192	SRR343134	SRS260913	B5852	SINGLE	
SRP008192	SRR343135	SRS260914	B5854	SINGLE	
SRP008192	SRR343136	SRS260915	B5856	SINGLE	
SRP008192	SRR617743	SRS375814	F18149	PAIRED
SRP008192	SRR617744	SRS375815	F7763	PAIRED
SRP008192	SRR617745	SRS375816	F17764	PAIRED
ERP001097	ERR062316	ERS079842	A_fumigatus_v67-37	PAIRED
ERP001097	ERR062317	ERS079843	A_fumigatus_v67-36	PAIRED
DRP001352	DRR015089	DRS013318	IFM_55369	PAIRED	JAPAN
DRP001352	DRR015089	DRS013318	IFM_55369	PAIRED	JAPAN
DRP001352	DRR015089	DRS013318	IFM_55369	PAIRED	JAPAN
DRP001352	DRR015093	DRS013319	IFM_59056	PAIRED	JAPAN
DRP001352	DRR015093	DRS013319	IFM_59056	PAIRED	JAPAN
DRP001352	DRR015093	DRS013319	IFM_59056	PAIRED	JAPAN
DRP001352	DRR015093	DRS013319	IFM_59056	PAIRED	JAPAN
DRP001352	DRR015096	DRS013320	IFM_59359	PAIRED
DRP001352	DRR015096	DRS013320	IFM_59359	PAIRED
DRP001352	DRR015096	DRS013320	IFM_59359	PAIRED
DRP001352	DRR015099	DRS013321	IFM_59361	PAIRED
DRP001352	DRR015099	DRS013321	IFM_59361	PAIRED
DRP001352	DRR015099	DRS013321	IFM_59361	PAIRED
DRP001352	DRR015102	DRS013322	IFM_60514	PAIRED
DRP001352	DRR015102	DRS013322	IFM_60514	PAIRED
DRP001352	DRR015102	DRS013322	IFM_60514	PAIRED
DRP001352	DRR015106	DRS013323	IFM_59073	PAIRED
DRP001352	DRR015106	DRS013323	IFM_59073	PAIRED
DRP001352	DRR015106	DRS013323	IFM_59073	PAIRED
DRP001352	DRR015106	DRS013323	IFM_59073	PAIRED
DRP001352	DRR015109	DRS013324	IFM_61407	PAIRED
DRP001352	DRR015109	DRS013324	IFM_61407	PAIRED
DRP001352	DRR015109	DRS013324	IFM_61407	PAIRED
DRP001352	DRR015112	DRS013325	IFM_61610	PAIRED
DRP001352	DRR015112	DRS013325	IFM_61610	PAIRED
DRP001352	DRR015112	DRS013325	IFM_61610	PAIRED
DRP001352	DRR017537	DRS015319	IFM_58026	PAIRED
DRP001352	DRR017537	DRS015319	IFM_58026	PAIRED
DRP001352	DRR017537	DRS015319	IFM_58026	PAIRED
DRP001352	DRR017540	DRS015320	IFM_58029	PAIRED
DRP001352	DRR017540	DRS015320	IFM_58029	PAIRED
DRP001352	DRR017540	DRS015320	IFM_58029	PAIRED
DRP001352	DRR017543	DRS015321	IFM_58401	PAIRED
DRP001352	DRR017543	DRS015321	IFM_58401	PAIRED
DRP001352	DRR017546	DRS015322	IFM_59365	PAIRED
DRP001352	DRR017560	DRS015327	IFM_62516	PAIRED
DRP001352	DRR017553	DRS015325	IFM_61578	PAIRED
DRP001352	DRR017551	DRS015324	IFM_61118	PAIRED
DRP001352	DRR017551	DRS015324	IFM_61118	PAIRED
DRP001352	DRR017546	DRS015322	IFM_59365	PAIRED
DRP001352	DRR017543	DRS015321	IFM_58401	PAIRED
DRP001352	DRR017553	DRS015325	IFM_61578	PAIRED
DRP001352	DRR017549	DRS015323	IFM_59777	PAIRED
DRP001352	DRR017551	DRS015324	IFM_61118	PAIRED
DRP001352	DRR017557	DRS015326	IFM_62115	PAIRED
DRP001352	DRR017549	DRS015323	IFM_59777	PAIRED
DRP001352	DRR017557	DRS015326	IFM_62115	PAIRED
DRP001352	DRR017549	DRS015323	IFM_59777	PAIRED
DRP001352	DRR017553	DRS015325	IFM_61578	PAIRED
DRP001352	DRR017546	DRS015322	IFM_59365	PAIRED
DRP001352	DRR017560	DRS015327	IFM_62516	PAIRED
DRP001352	DRR017560	DRS015327	IFM_62516	PAIRED
DRP001352	DRR017557	DRS015326	IFM_62115	PAIRED
SRP006193	SRR159251	SRS183324	NCPF-7816	SINGLE
SRP006193	SRR159252	SRS183325	NCPF-7811	SINGLE
SRP006193	SRR159253	SRS183326	NCPF-7820	SINGLE
SRP006193	SRR159254	SRS183327	NCPF-7822	SINGLE
DRP002354	DRR022916	DRS016460	IFM_59355-1	PAIRED
DRP002354	DRR022916	DRS016460	IFM_59355-1	PAIRED
DRP002354	DRR022917	DRS016461	IFM_59355-2	PAIRED
DRP002354	DRR022917	DRS016461	IFM_59355-2	PAIRED
DRP002354	DRR022919	DRS016462	IFM_59356-1	PAIRED
DRP002354	DRR022919	DRS016462	IFM_59356-1	PAIRED
DRP002354	DRR022922	DRS016463	IFM_59356-2	PAIRED
DRP002354	DRR022922	DRS016463	IFM_59356-2	PAIRED
DRP002354	DRR022924	DRS016464	IFM_59356-3	PAIRED
DRP002354	DRR022924	DRS016464	IFM_59356-3	PAIRED
DRP002354	DRR022925	DRS016465	IFM_59361-1	PAIRED
DRP002354	DRR022926	DRS016466	IFM_59361-2	PAIRED
DRP002354	DRR022927	DRS016467	IFM_60237	PAIRED
SRP003794	SRR068951	SRS117278	AF210	SINGLE
SRP003794	SRR189663	SRS189315	AF210	PAIRED
SRP003794	SRR189664	SRS189316	AF210	PAIRED
SRP003794	SRR189665	SRS189317	AF210	PAIRED
ERP009642	ERR769498	ERS663170	Af293	PAIRED
ERP009642	ERR769499	ERS663171	Af65	PAIRED
ERP009642	ERR769500	ERS663164	12-7505446	PAIRED
ERP009642	ERR769501	ERS663165	12-7505220	PAIRED
ERP009642	ERR769502	ERS663166	09-7500806	PAIRED
ERP009642	ERR769503	ERS663167	12-7504652	PAIRED
ERP009642	ERR769504	ERS663168	12-7504462	PAIRED
ERP009642	ERR769505	ERS663169	12-7505054	PAIRED
ERP009642	ERR769506	ERS663172	08-12-12-13	PAIRED
ERP009642	ERR769507	ERS663173	08-36-03-25	PAIRED
ERP009642	ERR769508	ERS663174	08-31-08-91	PAIRED
ERP009642	ERR769509	ERS663175	08-19-02-61	PAIRED
ERP009642	ERR769510	ERS663176	08-19-02-30	PAIRED
ERP009642	ERR769511	ERS663177	10-01-02-27	PAIRED
ERP009642	ERR769512	ERS663178	08-19-02-46	PAIRED
ERP009642	ERR769513	ERS663179	08-19-02-10	PAIRED
ERP009642	ERR769514	ERS663180	Afu_942-09	PAIRED
ERP009642	ERR769515	ERS663181	Afu_1042-09	PAIRED
ERP009642	ERR769516	ERS663182	Afu_343-P-11	PAIRED
ERP009642	ERR769517	ERS663183	Afu_591-12	PAIRED
ERP009642	ERR769518	ERS663184	Afu_124-E11	PAIRED
ERP009642	ERR769519	ERS663185	Afu_166-E11	PAIRED
ERP009642	ERR769520	ERS663186	Afu_257-E11	PAIRED
ERP009642	ERR769521	ERS663187	Afu_218-E11	PAIRED
SRP003793	SRR068950	SRS117277	A1163	PAIRED
