GENE	08-12-12-13	08-19-02-10	08-19-02-30	08-19-02-46	08-19-02-61	08-31-08-91	08-36-03-25	09-7500806	10-01-02-27	12-7504462	12-7504652	12-7505054	12-7505220	12-7505446	AF210	AF41	AF72	AF90	A_fumigatus_v67-36	A_fumigatus_v67-37	Af293	Af65	Afu_1042-09	Afu_124-E11	Afu_166-E11	Afu_218-E11	Afu_257-E11	Afu_343-P-11	Afu_591-12	Afu_942-09	B5852	B5854	B5856	B5859	B5863	B5866	B5868	B6069	B6074	B6078	B6079	B6081	F11628	F12041	F12219	F12636	F12865	F13535	F13619	F13952	F14403	F14513G	F14532	F14946G	F15390	F15767	F15927	F16311	F17582	F17729	F17729W	F17764	F18085	F18149	F5211G	F7763	IFM_55369	IFM_58026	IFM_58029	IFM_58401	IFM_59056	IFM_59073	IFM_59355-1	IFM_59355-2	IFM_59356-1	IFM_59356-2	IFM_59356-3	IFM_59359	IFM_59361	IFM_59361-1	IFM_59361-2	IFM_59365	IFM_59777	IFM_60237	IFM_60514	IFM_61118	IFM_61407	IFM_61578	IFM_61610	IFM_62115	IFM_62516	NCPF-7811	NCPF-7816	NCPF-7820	NCPF-7822
AFUB_100870	1.0586	1.0560	1.0592	1.0915	1.1266	1.0742	1.0074	1.0058	1.0113	1.0328	1.0238	1.0564	1.0258	1.0256	1.2629	1.1759	1.0601	1.1413	0.8584	1.2283	0.9970	1.0150	1.0327	1.0511	1.0606	1.0911	1.0892	0.9573	1.0418	1.0979	1.1474	1.1738	1.1822	1.0114	1.0757	1.2242	1.1063	1.0024	1.0733	1.1567	0.9739	1.3223	1.1529	0.8987	1.0406	1.0496	1.1795	0.9368	0.9756	0.9522	1.0560	1.1031	0.9221	1.0967	1.1029	1.0175	1.2394	1.0912	0.9632	1.0740	0.9107	0.9830	1.0949	1.2839	0.9581	1.0260	1.0060	1.4106	0.9197	1.0107	0.8628	1.2613	0.9187	1.2605	0.9523	0.7350	1.0309	1.0060	1.2519	0.8998	0.9045	0.6118	0.9143	1.0148	1.0877	0.8559	1.0877	0.5766	1.2558	0.0000	1.3530	1.2913	1.1110	1.2164	1.3403
AFUB_100880	1.0397	0.9551	1.0070	1.0325	1.0347	1.0376	0.9944	0.9919	1.0317	1.0019	0.9845	1.0291	1.0129	1.0246	1.0956	1.0396	1.0589	1.0722	1.2637	1.1951	0.9702	0.9734	0.9871	0.9802	0.9265	1.0073	1.0283	0.9713	1.0132	0.9465	1.0043	0.9020	0.9674	0.8830	0.9078	0.9594	0.9062	0.8215	0.9110	0.9646	0.9741	1.0620	1.0131	1.0231	0.9890	0.9053	0.9212	0.8385	0.9398	1.0357	1.0744	0.9902	1.0591	1.0348	1.0207	0.9814	1.0850	0.9128	0.9314	0.9948	0.9499	0.9847	0.9983	1.3279	0.8796	0.9340	1.0460	1.1751	1.1079	1.1587	1.1229	1.0699	1.0521	0.9735	1.1634	1.0561	1.0285	1.0460	1.0391	0.8575	0.8913	0.9662	1.1116	0.8202	1.2876	0.9384	1.2876	1.2688	1.0480	0.0000	0.7985	1.0450	1.0235	1.0137	1.0899
AFUB_100890	0.9963	1.0342	1.1558	1.0790	1.0185	1.0071	1.0761	1.0502	1.0933	1.0839	1.1075	1.0835	1.0452	1.0621	1.0417	1.1568	1.1028	1.1389	1.1164	0.9031	0.9914	1.0106	1.0140	1.0394	1.0087	1.0326	1.0947	1.0225	1.0288	1.0622	1.0612	1.0009	0.9958	0.9905	1.1038	1.0973	0.8969	1.0651	0.9917	1.0031	1.0131	0.9090	1.0268	0.9982	1.0654	1.0523	1.0342	1.1267	1.0051	1.1711	1.0726	0.9763	0.9455	0.9389	1.0341	1.0774	1.1222	1.1232	0.9453	1.1366	0.9166	1.0929	0.9988	1.4072	0.9030	1.0401	1.2924	0.8409	1.6432	0.7733	0.9630	1.0152	0.7032	1.0998	1.1776	0.8936	1.1122	1.2924	1.1294	0.9635	0.8611	1.0824	0.7802	1.1576	1.1069	0.6750	1.1069	1.5613	1.0316	0.2308	0.6624	1.1407	0.9850	1.0437	1.2112
AFUB_100900	1.0343	1.0346	1.0691	1.0922	1.0972	1.0275	1.0546	1.0176	1.0388	1.0565	0.9910	1.0524	1.0478	1.0500	0.9131	1.0384	1.0582	0.9812	1.0651	0.9112	1.0002	1.0477	0.9433	1.0142	0.9723	0.9885	0.9938	1.0245	1.0041	1.0648	0.7253	0.7216	0.7353	0.7647	0.8129	0.8695	0.7611	0.7791	0.7130	0.6980	0.8005	0.8016	0.9882	0.9463	1.0250	0.9945	0.8305	0.9887	0.9055	0.9633	1.0264	0.9469	0.9935	1.0156	1.0997	0.8866	0.9869	1.0096	1.0213	1.0036	1.0026	0.9539	0.9544	1.0820	0.8843	0.9919	1.0028	1.2145	0.8938	1.1683	1.0038	1.1215	0.8597	0.9501	1.0159	1.0251	0.9436	1.0028	0.8074	0.8548	0.8885	0.6426	1.0631	0.8287	1.0908	0.8757	1.0908	1.0571	0.9441	2.8462	0.9448	0.7512	0.7923	0.7311	0.9461
AFUB_100910	1.1037	1.0531	1.0536	1.0030	1.0040	1.0424	1.0009	1.1006	1.0854	1.0516	1.0110	1.0083	1.2025	0.9551	1.0964	1.0475	0.9469	1.0176	1.1393	0.8089	0.9382	1.0276	1.0587	1.0059	0.9887	1.0167	1.0789	1.0066	1.0003	0.9775	0.7216	0.8496	0.8756	0.9489	0.8646	0.9508	0.8587	0.7448	0.8248	0.9091	0.9551	1.0199	0.9676	0.9769	0.9283	0.9548	0.8976	0.9953	0.8948	1.0910	1.0958	0.9037	0.8943	0.8741	0.9321	0.9498	0.9984	1.0390	0.9235	1.0700	0.9874	1.0429	0.9610	1.0022	0.7741	1.0185	1.2372	0.9420	1.1704	1.3616	0.8455	1.3049	2.3459	0.9249	0.6157	2.4217	1.3213	1.2372	1.3473	0.8470	0.9042	0.9574	1.3551	1.2936	1.0246	2.0567	1.0246	0.9721	0.6456	0.0000	1.5815	0.9810	0.9475	0.9367	0.9105
AFUB_100920	0.9686	0.9864	1.0098	1.0028	1.0307	1.0184	0.9827	1.0457	1.0054	0.9644	0.9962	0.9722	0.9620	1.0116	0.9677	1.0448	1.0307	0.8823	1.1358	1.0291	0.9451	0.9180	0.8622	0.9515	0.9675	0.9558	0.9151	0.9732	0.9414	1.0138	0.8039	0.7866	0.7691	0.8817	0.8428	0.8366	0.7723	0.8019	0.8004	0.8673	0.8347	0.9312	0.8851	0.9086	0.9326	0.9468	0.9130	0.8304	0.8837	0.9587	0.9568	0.9278	0.9866	0.9377	1.0208	0.8940	0.8781	0.9250	0.8811	1.0245	0.9052	0.9081	0.9136	0.9262	0.8578	0.9331	0.9908	1.2466	0.6842	0.9511	1.0703	1.0976	0.8627	0.9415	0.7571	0.6847	1.2156	0.9908	1.0702	0.7178	0.8192	0.9603	1.1026	0.6205	1.1038	1.1352	1.1038	1.2061	0.7943	1.7692	1.0013	0.8698	0.8588	0.8165	0.9365
AFUB_100930	1.0623	1.1352	1.0985	1.0785	1.0820	1.0535	1.0631	1.1581	1.0281	1.0608	1.1128	1.0954	1.1268	1.0779	1.0713	0.9758	0.9757	1.0188	0.9669	1.0657	1.0120	1.0590	1.0028	1.0529	1.0559	1.1015	1.0319	1.0054	1.0281	1.0501	0.9260	1.0105	0.9348	1.0858	1.0064	1.0188	0.8979	0.8802	1.0203	1.0866	0.9240	0.8971	1.1469	1.0024	0.9751	0.9991	1.0282	1.1726	1.0296	0.9085	0.9722	0.9356	1.0245	1.1140	0.9971	1.1290	1.0073	0.9693	1.0909	0.9485	1.0346	1.0132	1.0824	0.8127	0.8770	1.0168	1.2175	1.0074	1.0624	0.7422	0.9794	1.3112	0.9724	0.8571	0.8507	1.2882	0.7916	1.2175	1.1035	0.8264	0.8491	0.9221	0.6528	1.0532	1.0456	0.9185	1.0456	1.0111	0.9589	1.5385	1.3736	1.0672	1.0895	1.0746	1.0592
AFUB_100940	1.0237	1.0537	1.0170	1.0562	1.0247	0.9941	0.9429	1.0153	0.9717	0.9580	0.9743	0.9678	1.0107	1.0479	0.9016	0.9475	1.0184	0.8060	0.9338	0.7778	0.9374	0.9811	0.9247	1.0064	0.9864	0.9666	0.9367	0.9201	0.9252	0.9395	0.8192	0.6877	0.7783	0.8587	0.8251	0.8258	0.7604	0.7030	0.7721	0.7976	0.8120	0.8050	0.8661	0.9426	0.9218	0.8898	0.9476	1.0570	0.9514	0.9488	0.9610	0.9372	0.9097	0.9534	0.9949	0.9085	0.8383	0.9929	0.9924	0.8724	0.8677	0.9105	0.8961	0.6053	0.8417	0.9155	1.0566	1.1504	0.9616	0.8580	1.0210	1.0595	0.6388	1.1379	0.8224	0.6847	0.6977	1.0566	0.8407	0.6698	0.7687	0.8897	0.8410	0.7601	1.0926	0.8270	1.0926	1.0487	0.9610	2.6923	0.9551	0.8645	0.7794	0.7149	0.8887
AFUB_100950	0.9837	1.0370	1.0464	1.0238	1.0542	0.9856	0.9908	1.0515	0.9566	1.0355	1.0052	0.9728	0.9985	1.0769	0.9204	0.9498	0.9704	0.8884	1.2226	1.0589	0.9505	0.9672	0.9979	1.0448	0.9694	1.0310	0.9508	0.9578	0.9774	1.0348	0.8330	0.9257	0.8905	0.7697	0.9707	0.8200	0.8751	0.8127	0.8091	0.8528	0.8945	0.9869	0.9430	0.8266	0.8394	0.8787	0.8594	0.8775	0.8753	0.9090	0.8185	0.7584	1.0247	0.7678	0.9833	1.0007	0.8222	0.9609	0.8746	0.8146	0.7865	0.9035	0.9871	0.8458	0.7513	0.9147	0.8271	0.6338	1.0821	1.0477	0.8039	0.8602	0.6587	0.7451	1.0009	1.0251	0.9810	0.8271	1.0466	0.9155	0.8673	0.8441	0.7475	0.6916	1.1556	0.7724	1.1556	0.9735	0.9357	0.0000	0.9281	0.8508	0.8712	0.9549	0.9336
AFUB_100960	1.0917	1.1581	1.0693	1.1176	1.0951	1.2308	1.0509	1.0895	1.0466	1.0942	1.0637	1.0367	1.0626	1.1532	1.1080	1.0268	1.0691	0.9705	1.0068	0.9682	1.0400	1.0815	1.0793	1.0681	1.1061	1.0575	1.0054	1.0590	1.0451	1.0946	0.9905	0.9832	0.9524	1.0044	0.9391	0.9970	0.9984	0.9668	0.9864	1.0004	0.9760	1.0318	1.0115	0.9834	1.0093	1.0745	1.0728	1.0672	0.8454	0.9440	0.9135	0.8648	0.8671	1.0395	0.9930	0.9710	1.0402	1.0286	0.9754	0.9325	1.0723	0.9326	0.9797	0.8426	0.9231	0.9140	0.8575	1.1541	0.9697	0.8473	0.9668	1.0813	0.9931	1.1275	1.2686	0.9130	0.8664	0.8575	1.1144	0.8720	0.7712	1.1721	1.2909	0.8566	1.1257	1.0318	1.1257	1.2521	0.9747	0.8462	0.8729	1.1453	1.0429	0.9946	0.9240
AFUB_100970	1.0274	1.0816	1.1040	1.1415	1.0700	1.0854	1.0570	1.0997	1.0353	0.9898	1.0215	1.0173	1.0810	1.1280	1.0300	1.0679	1.0875	0.9446	1.0103	0.9668	0.9916	0.9878	0.9841	1.0695	1.0479	0.9928	1.0744	1.1220	1.0762	1.0613	0.8119	0.8660	0.8771	0.8915	0.8843	0.8687	0.8821	0.8588	0.8777	0.9008	0.8410	0.9756	1.0044	0.9831	1.0743	0.9952	0.9661	1.0540	0.9670	1.0953	1.1073	1.0372	1.0469	1.0020	1.0106	0.9788	0.9304	1.0226	1.0739	1.0252	1.1047	1.0060	0.9948	0.7964	0.9074	1.0164	0.8943	1.0185	0.7752	1.1563	0.7837	0.7864	0.9095	0.9643	1.0804	0.9632	1.1205	0.8943	0.9517	0.9357	0.9159	1.1941	1.0113	0.6853	0.8430	1.2803	0.8430	0.9721	0.9262	1.0000	0.8049	0.9145	0.9444	0.9720	0.9518
AFUB_100980	0.9677	0.9786	1.0973	1.0378	1.0824	1.0255	1.0518	1.0299	0.9732	0.9686	0.9563	0.9685	0.9607	0.9905	0.8893	0.9490	1.0145	0.9463	1.1256	1.0136	0.9764	0.9480	0.9122	0.9402	0.9608	0.9336	1.0025	0.9451	1.0707	0.9546	0.7703	0.8148	0.7858	0.7934	0.7355	0.8239	0.7948	0.6837	0.7228	0.7839	0.8297	0.6674	0.8306	0.8619	0.9017	0.8455	0.8619	0.9633	0.8367	0.8494	0.9049	0.8063	0.9490	0.8499	1.0157	0.7438	0.8933	0.9985	0.9786	1.0292	1.0053	0.8969	0.9791	0.9604	0.8374	0.9385	0.9439	0.5438	0.6708	0.7124	0.8392	0.5313	1.0046	0.9612	1.0106	0.7447	0.9679	0.9439	0.8574	0.7317	0.8993	0.8162	0.7520	0.9436	1.0013	0.9811	1.0013	1.0543	0.8655	0.2308	0.7420	0.7361	0.8091	0.8204	0.9297
AFUB_100990	0.9582	1.0470	1.0276	1.0750	1.0544	1.0464	0.9942	0.9720	1.0621	1.0270	0.9662	1.0416	0.9778	1.0328	0.9213	0.9705	1.0105	1.0024	1.1221	0.9241	1.0034	0.9777	0.9307	1.0662	0.9794	0.9523	1.0101	0.9243	1.0805	0.9798	0.9119	0.8924	0.7721	0.8785	0.8608	0.9596	0.8487	0.8933	0.8466	0.8413	0.8449	0.9164	0.9882	1.0162	1.0261	1.0498	0.9483	0.9750	0.9753	1.0739	0.9817	0.9854	0.9180	0.9440	1.0051	0.8843	1.0526	0.9922	0.9504	0.9950	1.0079	1.0138	0.9988	0.9881	0.8820	0.9617	0.7591	0.9038	0.8109	0.6516	0.7273	0.9079	0.6380	1.0068	0.7447	0.3095	1.0564	0.7591	1.0748	0.6861	0.9369	0.7500	0.8140	0.6948	0.8609	0.8082	0.8609	0.9903	0.9636	0.4615	0.7047	1.0612	0.9379	0.9926	1.0121
AFUB_101000	1.0354	1.0527	1.0008	1.1041	1.0710	1.0889	1.0401	0.9819	1.0630	1.1007	0.9683	1.0103	1.0461	1.0401	1.0992	1.1050	1.1367	1.1662	1.0263	1.1023	1.0417	1.0010	0.9337	1.0379	0.9862	1.0284	1.0318	1.0626	1.0100	0.9781	0.9761	0.9556	1.0054	0.9868	0.9240	0.9826	1.0189	0.9652	0.9618	0.9760	0.9420	1.0210	1.0134	1.0071	1.0377	1.0329	1.0332	1.0015	1.0466	1.0294	1.0492	1.0581	0.9901	1.0046	1.0179	0.9226	1.1591	1.0325	1.1104	0.9881	1.0589	0.9496	0.9879	1.1770	0.9894	1.0559	1.0575	0.9778	0.8519	1.0644	0.9352	1.0194	0.9571	0.8294	0.8419	0.9574	1.1544	1.0575	1.2542	0.9082	0.9544	0.9353	1.2570	0.8835	1.0953	1.2326	1.0953	0.6852	1.0185	2.6923	1.0436	1.0524	0.9783	1.0304	1.0856
AFUB_101010	0.9524	0.9458	0.9704	0.9749	1.0716	0.9380	0.9724	0.8992	0.9974	0.9282	0.9204	0.9380	0.8911	0.9979	0.9729	1.0899	0.9219	1.1147	0.9555	1.0420	0.9889	0.9432	1.0525	0.9541	1.0175	0.9473	0.9748	0.9827	0.9025	0.9469	0.7944	0.7312	0.7448	0.7009	0.7915	0.8267	0.7033	0.8368	0.9544	0.8177	0.8558	0.8181	0.8459	0.8468	0.8552	0.8409	0.8666	0.8453	0.7676	0.8487	0.9272	0.8787	0.8144	0.8528	0.9343	0.7493	1.1068	0.9347	0.9348	0.9827	0.9475	0.8412	0.8912	0.8990	0.7242	0.8844	0.6611	1.3366	0.2917	1.2482	0.8965	0.9879	1.3635	0.6164	0.7898	2.3327	1.3486	0.6611	0.8741	1.0752	0.8543	1.3044	0.9820	1.0200	0.8730	1.0080	0.8730	0.6114	0.8782	1.3846	1.0873	0.8406	0.9216	0.9657	0.9443
AFUB_101020	0.9689	0.9957	1.0327	1.0389	0.9827	1.0176	1.0165	0.9373	1.0270	0.9741	0.9758	0.9769	1.0063	0.9829	1.0176	1.0559	1.0417	1.0778	0.9897	1.0738	1.0242	1.0096	0.9084	1.0925	1.0414	0.9602	1.0400	1.0193	1.0129	0.9557	0.8810	1.0467	0.9491	0.9549	0.9101	0.9823	0.9615	0.9384	0.8962	1.0858	0.9640	0.8971	1.0427	1.0616	1.0244	0.9997	1.0674	0.8351	1.0572	0.8825	1.0995	0.9315	0.9748	0.9805	0.9558	0.9067	1.0105	1.0042	1.0202	0.9797	0.9733	1.1216	1.0276	1.0836	0.8505	0.9705	1.1940	1.3983	0.8296	0.9582	1.0707	1.0616	0.5544	1.2919	0.7544	1.1876	0.6859	1.1940	1.1909	0.8892	0.9153	1.1618	0.5693	0.7159	1.0702	1.0378	1.0702	0.9123	1.2020	0.0000	1.1849	1.0021	0.8707	1.0137	1.0425
AFUB_101030	1.0467	1.0695	0.9980	1.1464	1.0641	1.1037	0.9961	1.0287	0.9530	1.1063	0.9691	0.8912	1.0650	1.0731	1.0844	1.1398	1.0047	1.1098	1.1438	1.0684	1.0106	1.0670	1.0584	1.0750	1.1299	0.9958	1.0341	0.9539	1.0487	1.0702	1.0483	1.1669	1.0541	1.0691	1.0595	1.0310	1.0751	1.0576	1.0256	1.0571	0.9768	1.1040	0.9966	0.9807	1.0742	1.0419	0.9854	1.0173	1.0761	0.9418	1.1149	0.9546	0.9007	1.0733	1.0437	1.0205	1.3032	1.0705	0.8888	1.0988	0.9321	0.9194	1.0383	1.5543	0.8417	0.9825	0.7674	1.1245	1.2489	1.1146	1.0669	1.0315	0.9862	1.0659	0.9788	0.9052	0.7637	0.7674	0.8902	0.9122	0.7940	1.2853	1.2988	0.6057	1.0595	0.8260	1.0595	0.7075	0.9467	0.0000	1.1309	1.2562	1.0905	1.3062	1.1966
AFUB_101040	0.9683	1.0491	1.0281	1.0755	1.0051	1.0668	0.9868	0.9775	0.9331	0.9724	1.0109	0.9637	1.0447	1.0184	1.0667	1.0319	1.0604	1.1154	1.0457	1.1111	0.9999	0.9706	0.8952	1.0126	0.9886	0.9277	0.9432	1.0146	0.9948	0.9684	0.8513	0.8720	0.8453	0.8716	0.8106	0.9359	0.8661	0.8783	0.8731	0.9157	0.8770	1.0085	0.9963	0.9521	0.9735	1.0211	0.9647	0.9138	0.8971	1.0147	1.0155	0.9093	1.0077	0.9427	0.9568	0.9055	1.1549	0.9557	0.9795	1.0401	1.0095	1.0000	1.0320	1.2872	0.8624	0.9602	0.8938	1.1911	0.6209	1.0131	1.0838	1.1007	1.0821	0.9304	1.0486	1.0426	1.2340	0.8938	0.8459	0.8406	0.8799	0.9706	1.0192	0.6943	1.1614	1.2465	1.1614	1.2089	1.0211	0.6154	0.8241	0.8909	0.8647	0.8700	1.0453
AFUB_101050	1.0711	1.0521	1.0609	1.1107	1.0884	1.0953	1.0375	1.0778	1.0654	1.0574	1.0685	1.0543	1.0459	1.0560	1.1190	1.1098	1.0569	1.1899	1.0285	1.0881	1.0526	1.0181	1.0466	1.0577	1.0750	1.0129	1.0322	1.0760	1.0648	1.0367	0.9813	1.0560	0.9674	0.9830	0.9983	1.1006	0.9624	0.9582	0.9110	0.9689	0.9642	1.0796	1.0529	0.9807	1.0570	1.0206	0.9729	0.9876	0.9865	1.0714	1.0326	0.9128	1.1016	0.9866	1.0599	1.0015	1.1738	1.0062	1.0168	1.0704	0.9927	0.9951	1.0683	1.2758	0.8974	0.9850	0.9687	0.7904	1.0910	0.8890	1.1145	0.9990	1.2109	0.8608	0.8445	1.4023	1.2625	0.9687	1.2110	0.8898	0.9104	1.0956	1.0383	0.9478	1.0170	1.0209	1.0170	0.9178	0.9230	0.3846	0.8498	1.0732	1.0908	1.1227	1.1538
AFUB_101060	1.0625	1.0717	1.1082	1.1076	1.0963	1.1235	1.0641	1.0585	1.0386	1.2639	1.0762	1.0645	1.1368	1.1368	0.9435	1.0764	1.1060	1.1599	1.0514	0.9898	1.2875	1.0320	1.0097	1.0962	1.1029	1.0184	1.1036	1.0151	1.0935	1.0567	0.9391	1.1349	1.0224	1.0151	1.0073	1.0981	1.0356	0.9426	0.9529	1.0268	1.0551	1.0330	1.0567	0.9667	1.0923	1.0056	0.9979	1.0964	1.0048	1.1400	1.2242	1.0522	0.9104	1.0643	0.9988	1.0945	1.0196	1.0349	1.0071	1.0380	1.0289	0.9987	1.0304	1.2085	0.9686	1.0355	0.9724	0.7324	1.0366	0.8687	1.0892	1.1083	1.0023	1.0154	0.9876	0.9807	0.7684	0.9724	0.8229	0.8717	0.9128	0.8015	1.3844	0.8050	0.9843	0.8986	0.9843	1.0487	1.1624	0.8462	0.9024	1.0739	1.0241	1.0952	1.1302
AFUB_101070	1.0096	0.9991	1.0090	0.9923	1.0471	0.9817	0.9950	1.0766	1.9252	1.0237	0.9144	1.0344	1.8110	1.0546	1.1161	1.0258	1.0638	2.0861	1.1142	1.1280	0.9830	1.8351	1.0294	0.9994	0.9844	1.0439	0.9607	1.0131	0.9726	1.0176	0.9963	1.0051	1.0559	0.9833	1.0635	1.0235	1.0523	1.0271	0.9837	1.0051	0.9932	0.9073	1.7883	1.8783	1.0190	0.9194	1.8255	1.9174	1.0135	1.9319	1.0300	1.9269	1.0647	0.9790	0.9630	1.0952	0.9103	0.9795	1.0363	1.0434	0.9705	0.8805	1.0624	1.1145	0.8489	0.9778	0.8855	1.0678	1.1552	1.1766	0.9087	1.1367	1.0215	0.7094	0.8613	1.2650	1.0315	0.8855	2.4209	1.7676	1.6680	0.9309	1.2785	1.8904	1.1243	0.7107	1.1243	2.3245	1.1593	1.2308	0.9474	1.8184	1.1609	1.1379	1.1812
AFUB_101080	1.0933	1.0736	1.1063	1.0846	1.0877	1.0751	1.1015	1.1017	1.0855	1.0464	1.0618	1.0918	1.0476	1.0891	1.0236	1.0645	1.0585	0.9910	0.9372	0.8089	1.0223	1.0069	0.9508	1.0431	1.0438	1.0402	1.0300	1.0573	1.0256	1.0811	0.8666	0.8849	0.8310	0.8950	0.8910	0.9433	0.8542	0.8577	0.8457	0.8913	0.8647	0.8772	1.0078	0.9796	1.0696	0.9358	1.0021	1.0239	0.9544	1.0002	1.0146	0.9941	1.0396	1.0017	0.9899	1.0060	0.9537	1.0318	0.9819	0.9968	1.0243	0.9875	0.9887	0.8941	0.9013	0.9655	0.9609	1.0974	0.9670	1.1002	0.9074	1.1928	0.7998	0.8799	0.9435	0.7137	0.8248	0.9609	1.0604	0.8569	0.8984	0.9824	1.0282	0.8287	1.0962	0.9861	1.0962	1.2799	1.0153	0.9231	1.0706	0.9251	0.9348	0.9078	1.0367
AFUB_101090	1.0612	1.0802	1.1184	1.1109	1.0517	1.0887	1.0893	1.0399	1.0700	1.0450	1.0211	1.0678	1.0765	1.0816	1.0156	1.0230	1.0593	1.0290	1.1347	0.9566	0.9680	1.0165	0.9071	0.9994	1.0402	1.0010	1.0548	1.0444	1.0681	1.0663	0.8048	0.8738	0.8797	0.8767	0.9321	0.7896	0.8629	0.8582	0.7918	0.8386	0.8054	0.8317	1.0068	0.9428	0.9619	0.9773	0.9850	0.9908	0.9412	1.0077	1.0204	0.9045	0.9592	1.0241	1.0186	0.9751	0.9661	0.9558	0.9414	0.9627	1.0309	0.9866	0.9601	0.9164	0.8935	0.9641	1.1108	0.9605	1.2114	1.0012	0.9221	0.9848	0.9678	0.9895	1.0928	1.0484	0.7993	1.1108	0.9022	0.9107	0.9295	1.0706	1.0203	0.9504	0.8895	0.8936	0.8895	1.0961	1.1181	0.4615	1.0295	0.9321	0.8665	0.8435	1.0196
AFUB_101100	1.0188	1.0097	1.0145	0.9594	0.9778	0.9803	1.0067	0.9541	0.9684	0.9774	0.9867	1.0167	0.9650	0.9634	0.9923	1.0339	0.9552	0.9798	0.9806	0.9377	0.9273	0.8876	0.8744	0.9543	0.9185	0.9396	0.9336	0.9501	0.9947	0.9568	0.7657	0.7815	0.7822	0.8653	0.8008	0.8889	0.7723	0.7901	0.8318	0.8453	0.7681	0.8289	0.9184	0.8803	0.9251	0.9121	0.9080	0.9211	0.9715	0.9100	0.9057	0.8900	0.8799	0.9657	0.8662	0.8721	0.8972	0.9156	0.9407	0.9800	0.9718	0.8973	0.9975	1.0440	0.8505	0.9275	1.0184	1.0456	1.2703	1.2267	1.0135	0.9505	0.8742	0.8688	0.9514	0.9110	0.9032	1.0184	0.8390	0.8506	0.8722	0.8824	0.9775	0.9241	0.8345	0.9871	0.8345	0.8677	0.8597	1.6154	0.8318	0.9064	0.8564	0.8047	0.8387
AFUB_101110	1.0764	1.0402	1.0660	1.0382	1.0537	1.0073	1.0688	1.0357	1.0639	1.0253	0.9935	1.0468	1.0027	1.0258	0.9634	1.0051	1.0690	0.8758	1.3904	1.0176	0.9320	0.9790	0.9124	0.9697	0.9785	0.9752	0.9552	1.0628	1.0033	0.9975	0.6191	0.5936	0.5710	0.7085	0.6491	0.7020	0.6750	0.5974	0.6295	0.6382	0.6788	0.7430	0.7936	0.9417	1.0116	0.8698	0.7974	0.9467	0.7772	0.9529	1.0193	0.8989	1.0214	0.8399	0.9776	0.8074	0.8439	0.9437	0.9520	0.9260	1.0631	1.0223	0.9852	0.8203	0.8644	0.9501	0.9333	1.3379	0.8903	1.2589	0.8864	1.0976	1.0759	0.9686	0.9011	1.0484	1.2987	0.9333	0.8764	0.6746	0.7200	0.8103	1.2717	0.5430	1.0049	1.1392	1.0049	1.2772	1.0759	2.1538	0.9474	0.5894	0.6668	0.6202	0.7367
AFUB_101120	1.0438	1.0218	1.1237	1.0709	1.0332	0.9760	1.0424	1.0089	1.0392	1.0007	0.9852	1.0848	1.0264	1.0732	0.9698	1.0795	1.0658	0.8973	1.0913	1.0237	1.0018	1.0270	0.9356	0.9872	0.9719	0.9771	1.0133	0.9839	0.9994	1.0142	0.7027	0.7728	0.6569	0.7558	0.7628	0.7697	0.7335	0.7861	0.7179	0.7531	0.8608	0.8266	0.9633	0.9574	1.0199	0.9085	0.9147	0.9957	0.9803	0.9611	0.9472	0.9306	0.9890	0.9564	1.0630	0.8996	0.8977	1.0409	1.0147	0.9748	0.9813	0.9932	0.9682	0.8849	0.8829	0.9845	1.1034	1.3477	0.7859	1.0239	0.8502	1.1706	0.9379	0.9532	1.0097	0.8453	1.0956	1.1034	1.0017	0.7211	0.7148	0.9206	0.7520	0.6436	0.7894	1.0149	0.7894	1.1045	1.1239	2.6923	1.2490	0.7889	0.7688	0.6982	0.9408
AFUB_101130	0.8966	0.9382	1.0075	0.9588	0.9326	0.9344	0.9602	0.9506	0.9283	0.9092	0.9430	0.9806	0.9166	0.9613	0.9655	0.9470	0.8792	0.9509	1.0194	0.9770	0.8841	0.8797	0.8020	0.8599	0.8736	0.8857	0.8773	0.9504	0.9519	0.9491	0.7409	0.6449	0.6802	0.7442	0.7807	0.7689	0.7100	0.6848	0.7253	0.8311	0.7772	0.8550	0.8752	0.8623	0.9289	0.7644	0.9411	0.9234	0.8612	0.9573	1.0098	0.8189	1.0038	0.9344	0.9206	0.7836	0.6989	0.7857	0.9139	0.9568	0.9169	1.0159	0.9818	0.7845	0.8196	0.8579	1.0087	1.4081	0.8323	1.2876	1.0316	1.1831	1.2707	0.8725	0.9320	1.0503	1.3539	1.0087	1.0023	0.7347	0.8146	0.9029	0.6280	0.6310	0.8994	1.3270	0.8994	1.5097	0.8186	1.9231	1.0591	0.7199	0.6718	0.6938	0.9062
